temporada,sitio_type,sitio_id,hora,NDVI,dia,BI,ACI,cantos,Luz,Temp
6-april-may,Barranca,Barranca 4,05:55:00,0.125802532,15,9.62666309,1461.403458,18,1.18,25.22
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,1,3.326872863,1388.196574,9,4.97,23.89
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,2,5.162628478,1410.155919,2,5.76,24.32
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,3,4.793585969,1420.440892,7,5.17,24.58
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,4,6.720702747,1444.018777,17,1.78,25.99
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,5,8.423111462,1428.196776,21,1.97,26.55
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,6,5.446884595,1374.357192,5,2.57,25.01
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,7,6.94942654,1433.037931,2,2.77,25.22
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,8,7.700246769,1383.620681,1,3.36,24.41
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,9,8.083061124,1386.605296,1,4.35,24.45
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,10,7.135460864,1443.945615,13,5.36,25.27
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,11,8.228659599,1415.56104,13,4.57,25.87
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,12,8.361101627,1397.558634,8,4.37,27.24
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,13,9.324727444,1406.983282,0,4.97,26.25
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,14,2.204256474,1426.278515,10,0.98,21.36
6-april-may,Barranca,Barranca 4,06:00:00,0.125802532,15,7.863368111,1435.580718,5,5.59,25.22
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,1,4.601292286,1393.08417,5,13.93,23.98
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,2,6.071049315,1437.702512,1,15.51,24.32
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,3,9.517856403,1430.807107,1,13.73,24.58
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,4,5.858165188,1427.861735,6,6.55,25.91
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,5,9.498084181,1411.552747,3,6.97,26.47
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,6,8.098887168,1384.00877,12,8.93,24.92
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,7,9.585851111,1399.767247,4,10.34,25.18
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,8,5.962702908,1420.060226,1,10.73,24.36
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,9,7.939954045,1475.382727,1,12.32,24.36
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,10,8.168742051,1404.784557,8,14.54,25.27
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,11,9.524839515,1508.404857,6,13.7,25.78
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,12,6.985958879,1414.025218,10,12.91,27.2
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,13,9.477628004,1457.634679,6,11.33,26.25
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,14,2.097023445,1401.454621,4,2.77,21.53
6-april-may,Barranca,Barranca 4,06:05:00,0.125802532,15,6.186233167,1411.482935,9,15.34,25.18
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,1,5.700516591,1394.96321,0,29.49,23.98
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,2,7.591149718,1437.72773,7,31.07,24.24
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,3,4.993490176,1423.354282,8,32.26,24.62
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,4,10.98413685,1487.770721,6,16.7,25.78
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,5,9.950147181,1446.268285,6,17.69,26.42
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,6,4.823443167,1402.496261,0,21.08,24.92
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,7,6.915223675,1452.146443,8,22.49,25.14
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,8,8.820282834,1434.454615,3,24.29,24.32
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,9,5.634866112,1395.27065,1,27.07,24.41
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,10,7.869100804,1446.880319,5,28.65,25.22
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,11,6.989022512,1450.603773,10,27.86,25.74
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,12,9.403066207,1386.755182,2,24.86,27.2
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,13,9.730110416,1393.758182,7,21.08,26.21
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,14,2.971652642,1459.236751,4,5.34,21.49
6-april-may,Barranca,Barranca 4,06:10:00,0.125802532,15,8.761416641,1411.050976,3,27.07,25.14
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,1,5.880979582,1414.442745,4,52.94,23.89
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,2,9.374521238,1421.090284,7,53.34,24.24
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,3,7.993690278,1483.102792,10,60.52,24.58
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,4,7.056132702,1427.211343,2,32.66,25.69
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,5,6.999266804,1458.078173,28,33.05,26.42
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,6,6.652713372,1387.964544,3,39.78,24.75
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,7,12.18259575,1422.477405,13,40.63,25.09
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,8,10.17053853,1435.561309,7,44.98,24.19
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,9,10.72871715,1426.738914,2,47.4,24.41
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,10,11.75894143,1411.840423,8,51.76,25.14
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,11,9.775617478,1411.759398,16,47.36,25.78
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,12,8.259913051,1412.159332,2,42.6,27.15
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,13,9.012948423,1500.338876,5,41.42,26.21
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,14,2.553854215,1462.529207,4,8.14,21.45
6-april-may,Barranca,Barranca 4,06:15:00,0.125802532,15,5.41437739,1468.674194,10,58.54,25.09
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,1,7.415223866,1431.493572,2,81.26,23.72
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,2,9.475338303,1399.16517,12,81.26,24.15
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,3,10.4694652,1424.415386,9,93.2,24.58
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,4,6.648082476,1406.686494,0,56.12,25.65
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,5,3.102933349,1412.108925,48,53.78,26.42
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,6,7.300095067,1390.244248,2,64.08,24.79
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,7,10.58336286,1425.209591,8,68.88,25.05
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,8,7.063109936,1402.274899,3,72.44,24.15
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,9,8.416941458,1469.662741,2,75.62,24.32
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,10,7.353049065,1395.222491,3,80.46,25.05
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,11,8.623611421,1377.208162,7,71.74,25.78
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,12,5.226052184,1402.260883,4,66.86,27.11
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,13,5.39599437,1435.31106,4,74.12,26.3
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,14,2.640350707,1414.957838,15,11.53,21.45
6-april-may,Barranca,Barranca 4,06:20:00,0.125802532,15,6.409149493,1414.76583,11,102.8,25.05
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,1,4.230782995,1399.73107,8,113.12,23.85
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,2,7.610010716,1498.360419,3,111.52,24.06
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,3,8.890951179,1484.109414,9,117.96,24.54
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,4,11.06026196,1428.274448,0,84.4,25.57
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,5,5.036057217,1457.591146,3,80.46,26.42
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,6,7.305606704,1391.365764,2,93.12,24.71
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,7,12.74448597,1429.517505,12,104.32,25.01
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,8,7.568740153,1406.357951,1,103.52,23.98
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,9,8.725946321,1438.232423,3,107.48,24.24
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,10,10.44379871,1389.570451,1,109.96,24.97
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,11,9.283076778,1398.695161,1,102.72,25.74
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,12,6.658165974,1409.539258,3,96.4,27.02
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,13,9.079468828,1450.681681,1,109.96,26.25
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,14,2.396191669,1423.701942,9,16.33,21.4
6-april-may,Barranca,Barranca 4,06:25:00,0.125802532,15,7.353553028,1451.595015,6,134.8,25.01
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,1,2.373860385,1386.041147,0,145.76,23.72
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,2,7.124473343,1405.884741,2,146.56,24.15
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,3,4.862446715,1416.447767,2,149.72,24.58
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,4,8.392881848,1435.075481,5,115.48,25.48
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,5,5.943129235,1502.163656,0,111.52,26.38
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,6,6.71790639,1370.933525,8,125.8,24.75
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,7,6.488498746,1422.248338,6,143.4,24.88
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,8,9.804502698,1394.250745,1,136.96,23.98
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,9,8.758121999,1405.047954,0,140.92,24.19
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,10,5.593593608,1426.022492,1,142.6,25.01
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,11,6.692491796,1411.497835,1,133.8,25.78
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,12,7.299186414,1409.757202,0,125.88,27.07
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,13,8.615586131,1405.354882,8,155.36,26.25
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,14,0.880071844,1463.582957,3,25.09,21.4
6-april-may,Barranca,Barranca 4,06:30:00,0.125802532,15,7.295414434,1405.128229,3,177.92,25.09
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,1,8.636668503,1442.514113,2,180.88,23.76
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,2,2.350961916,1381.666826,0,183.28,24.15
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,3,4.167018769,1435.018099,0,184.08,24.54
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,4,6.646137905,1404.298714,9,149.84,25.48
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,5,6.300808525,1466.2248,22,146.56,26.34
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,6,8.251970594,1428.858164,2,156.16,24.75
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,7,6.28143695,1474.294264,1,178.48,24.88
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,8,8.497842687,1376.260879,5,170.4,24.02
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,9,7.341866354,1401.492521,6,172.8,24.19
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,10,4.003759673,1455.775587,4,172.96,24.97
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,11,7.559966306,1421.003706,3,168.24,25.69
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,12,5.402838762,1438.095232,1,158.56,27.11
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,13,9.873311939,1402.479663,1,211.2,26.3
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,14,8.197008649,1415.012701,3,40.63,21.32
6-april-may,Barranca,Barranca 4,06:35:00,0.125802532,15,7.31637475,1404.421197,9,234.32,25.09
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,1,4.665815364,1398.175133,4,215.12,23.76
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,2,8.985575734,1416.559846,24,221.44,24.24
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,3,6.529413533,1438.802231,4,216.72,24.54
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,4,6.289045852,1427.21668,2,188,25.44
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,5,6.690328665,1494.400323,3,180.88,26.34
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,6,8.581933011,1518.776512,3,192,24.79
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,7,5.473597161,1435.011793,1,213.52,24.88
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,8,9.612838236,1414.525078,2,205.44,23.89
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,9,7.0758211,1411.693464,4,205.44,24.11
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,10,8.85354973,1416.612955,4,202.24,25.01
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,11,9.255151634,1421.058933,5,205.6,25.65
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,12,8.066357876,1436.934909,1,197.52,27.11
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,13,10.99411777,1397.388001,6,265.2,26.21
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,14,11.9883569,1441.655843,1,59.38,21.36
6-april-may,Barranca,Barranca 4,06:40:00,0.125802532,15,9.333033582,1393.812532,3,272.72,25.14
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,1,6.811403576,1412.849577,0,247.04,23.68
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,2,3.960430144,1469.616827,1,261.28,24.28
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,3,7.851683559,1453.500616,0,249.36,24.54
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,4,7.774994994,1425.49685,5,226.24,25.35
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,5,8.708461101,1463.662792,2,218.32,26.25
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,6,5.076648143,1457.443747,3,227.84,24.62
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,7,6.40205899,1467.717893,1,250.16,24.88
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,8,11.0325917,1394.544136,2,236.56,23.85
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,9,9.487936958,1423.703997,2,236.56,24.06
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,10,9.565608013,1459.421033,2,226.24,24.97
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,11,8.412019082,1441.216218,1,243.04,25.65
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,12,10.31198322,1394.915779,0,233.52,27.15
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,13,9.593189088,1423.973667,14,315.52,25.99
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,14,9.318574767,1455.80533,7,86.08,21.4
6-april-may,Barranca,Barranca 4,06:45:00,0.125802532,15,11.10423959,1433.559992,2,326,25.22
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,1,4.230505147,1398.085301,2,277.92,23.64
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,2,7.888101861,1411.676753,7,301.28,24.32
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,3,9.106099512,1486.983282,2,289.2,24.58
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,4,12.96734397,1391.337126,10,263.68,25.39
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,5,12.81188093,1433.990588,5,257.28,26.17
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,6,5.761014282,1465.843735,5,262.08,24.54
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,7,9.428605137,1441.027039,1,293.92,24.92
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,8,10.70628012,1437.540881,6,266.8,23.85
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,9,7.575350723,1427.782226,1,266.8,24.02
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,10,6.885249353,1427.674256,7,250.96,25.01
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,11,9.262637364,1509.038352,4,277.28,25.65
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,12,6.147972035,1427.689948,0,269.2,27.07
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,13,6.304202604,1449.448866,5,367.36,25.95
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,14,10.5700534,1473.812227,4,116.36,21.62
6-april-may,Barranca,Barranca 4,06:50:00,0.125802532,15,10.16753146,1410.182046,0,391.52,25.27
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,1,4.635225638,1450.866631,0,304.24,23.72
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,2,8.55915926,1433.556559,6,338.56,24.28
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,3,8.730028841,1508.639604,15,327.36,24.58
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,4,7.397097596,1445.386164,3,299.68,25.48
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,5,12.10250995,1429.223857,12,295.52,26.25
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,6,7.041469425,1429.9132,1,293.92,24.49
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,7,6.421922203,1428.260974,2,332.16,24.92
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,8,7.766479258,1439.02465,4,292.32,23.85
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,9,7.553846236,1416.234477,5,293.12,24.02
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,10,6.679933368,1416.332913,11,281.04,24.92
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,11,9.461040363,1507.192934,0,312.32,25.61
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,12,9.624727554,1427.037904,5,304.24,27.07
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,13,8.547109012,1402.881207,5,398.24,25.91
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,14,7.9201119,1412.413685,7,155.48,21.75
6-april-may,Barranca,Barranca 4,06:55:00,0.125802532,15,7.06083233,1409.101207,1,422.4,25.52
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,1,8.36218872,1469.337213,3,329.76,23.68
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,2,5.144442956,1417.105398,5,389.44,24.11
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,3,6.049059713,1389.885653,5,371.36,24.71
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,4,7.694807633,1417.985434,0,334.72,25.44
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,5,9.327656508,1427.43735,3,332.32,26.25
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,6,4.649566815,1398.19577,3,323.44,24.49
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,7,9.133066996,1467.150786,3,368.96,24.97
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,8,7.539570376,1404.509149,1,316.88,23.81
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,9,7.570055066,1415.009154,2,320.08,23.98
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,10,7.138301736,1404.537852,10,304.24,24.92
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,11,4.076483751,1443.125323,7,344.96,25.61
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,12,8.890168018,1415.98169,1,338.4,27.11
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,13,7.366233768,1473.004713,0,418.4,25.91
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,14,5.730442953,1418.009563,9,197.76,21.62
6-april-may,Barranca,Barranca 4,07:00:00,0.125802532,15,8.518140302,1399.082602,5,420,25.57
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,1,4.449434069,1397.526438,8,351.84,23.64
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,2,7.15190696,1403.288238,2,457.92,24.15
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,3,5.150098124,1447.5989,11,407.68,24.66
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,4,7.120776881,1421.290661,7,371.36,25.57
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,5,7.279129834,1437.719461,4,372.16,26.04
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,6,4.924336465,1431.695202,2,351.04,24.58
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,7,8.675286351,1490.041519,2,410.88,25.01
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,8,11.82059127,1483.360479,3,339.2,23.85
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,9,6.12256176,1385.789904,4,344.8,23.98
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,10,6.516386976,1438.062587,18,327.36,24.97
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,11,10.74641257,1405.143395,5,380,25.61
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,12,7.727029097,1377.402712,3,368.96,27.15
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,13,7.242106882,1442.103228,2,437.44,25.95
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,14,8.852687985,1463.393599,4,246.4,21.83
6-april-may,Barranca,Barranca 4,07:05:00,0.125802532,15,8.195652611,1404.812216,6,478.24,25.61
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,1,13.32461871,1552.155802,6,375.2,23.64
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,2,7.880128127,1485.030282,4,521.76,24.19
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,3,6.338878581,1398.723311,12,447.68,24.45
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,4,9.263078918,1407.813422,5,406.08,25.57
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,5,6.534704952,1403.331998,1,404.48,25.99
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,6,3.30514944,1402.476123,3,380,24.58
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,7,6.056450094,1488.529273,2,447.68,25.05
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,8,10.57706258,1450.843071,12,362.24,23.85
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,9,10.19839503,1413.377466,8,370.08,23.94
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,10,9.14230901,1445.395371,4,356.64,25.01
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,11,8.126017524,1405.472133,8,414.88,25.65
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,12,6.368826607,1392.607513,1,402.24,27.2
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,13,6.550240397,1419.348486,2,461.92,26.04
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,14,9.059984171,1436.357336,19,290.96,21.75
6-april-may,Barranca,Barranca 4,07:10:00,0.125802532,15,7.272339724,1584.953648,2,608,25.69
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,1,8.737730773,1404.376531,17,396.64,23.64
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,2,4.912367212,1453.038906,2,558.56,24.24
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,3,7.028523083,1426.687446,5,479.84,24.45
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,4,6.447961208,1431.379607,1,441.44,25.61
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,5,9.106687618,1733.429271,1,442.08,26.21
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,6,5.327932622,1384.430408,2,404.48,24.49
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,7,11.08011264,1418.314437,6,467.52,25.01
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,8,9.307710261,1408.283473,2,384.8,23.76
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,9,11.0552328,1411.238879,4,395.04,24.06
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,10,8.626371948,1404.505458,12,384,25.05
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,11,9.499855101,1462.94264,4,448.48,25.74
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,12,8.849109733,1399.861442,6,431.04,27.15
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,13,6.444070348,1445.789471,4,462.72,25.99
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,14,6.529428685,1426.200548,3,330.88,21.92
6-april-may,Barranca,Barranca 4,07:15:00,0.125802532,15,8.337046811,1591.90603,6,685.44,25.95
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,1,3.813475104,1395.346659,2,416.48,23.59
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,2,6.073254003,1428.12756,2,608.8,24.32
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,3,5.026178474,1417.206084,1,511.52,24.45
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,4,8.489184332,1434.147776,9,473.76,25.69
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,5,11.60134407,1452.763932,12,478.24,26.34
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,6,5.222549956,1402.646819,5,429.12,24.54
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,7,11.38330163,1472.356647,28,482.56,25.01
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,8,5.963356266,1429.335017,0,407.68,23.72
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,9,8.308794447,1385.810059,6,420.32,24.06
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,10,7.440455224,1412.635779,9,406.88,25.09
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,11,7.090620022,1452.126556,4,477.76,25.74
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,12,7.871544792,1402.113087,6,460.32,27.24
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,13,9.077231324,1436.032635,4,456.48,26.04
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,14,7.619233257,1397.960891,7,384.32,21.92
6-april-may,Barranca,Barranca 4,07:20:00,0.125802532,15,7.521393917,1400.461638,4,736.64,26.08
6-april-may,Barranca,Barranca 4,07:25:00,0.125802532,1,4.544854183,1415.721288,5,433.44,23.68
6-april-may,Barranca,Barranca 4,07:25:00,0.125802532,2,4.707937551,1392.851044,2,648.8,24.36
